platform,forum_url,forum_title,date,username,body,blockquote,media
HardwareZone,https://forums.hardwarezone.com.sg/showthread.php?t=4724920&page=106,Manchester United - Theatre of Dreams - - Part 16,2014-07-04 09:55:02+00:00,cracker,"Gr3yham3 said:
31 august iirc...

world cup still got another 10 days.. some of our targets are also on holiday (*cough* vidal *cough).. shaw was wrapped up so fast as i think e deal was close to completion even before e WC started, n he is english so also have to fly back here first before gg on holiday..

no news is good for us i guess, since tis window our transfers all seems to be wham-bam-thankyoumaam style..
Click to expand...

does MU have interest in players from the remaining 8 countries ?

1) Argentine ? tia gong is yes
2) Belgium ? tia gong the towkay dun want the tao mo alot alot who
always run around aimlessly providing shade for others
3) Brazil ? tia gong is bo
4) Columbia? tia gong was offered years ago.. but declined
5) Costa Rica ? tia gong is bo
6) France? tia gong one defender will be moving out
7) Germany? tia gong is yes
8) Holland? towkay is there.. he has the final say","31 august iirc...

world cup still got another 10 days.. some of our targets are also on holiday (*cough* vidal *cough).. shaw was wrapped up so fast as i think e deal was close to completion even before e WC started, n he is english so also have to fly back here first before gg on holiday..

no news is good for us i guess, since tis window our transfers all seems to be wham-bam-thankyoumaam style..",
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-101,Why is Adidas Ultraboost so popular?,2019-03-24 18:09:22+00:00,kiryu86,"Desmond_ said:
30% discount about $150?

about $190,

$280 - 30%.

quite worthy imo if u can get UB 19 for that price.",30% discount about $150?,
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-101,Why is Adidas Ultraboost so popular?,2019-03-24 18:19:03+00:00,W3isheng,"kiryu86 said:
about $190,

$280 - 30%.

quite worthy imo if u can get UB 19 for that price.

Where can try ub 19 Ar?","about $190,

$280 - 30%.

quite worthy imo if u can get UB 19 for that price.",
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-101,Why is Adidas Ultraboost so popular?,2019-03-24 18:25:55+00:00,jeffprobst,"The one where I thought the behind neon thingy is red but is pink.

euko82 said:
which color??????",which color??????,
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-101,Why is Adidas Ultraboost so popular?,2019-03-24 18:26:21+00:00,jeffprobst,"Knn. I'm gonna throw the ultraboost19 at your face

Litmuss said:
Buy liao then LLST loh.. But it's really fugly!",Buy liao then LLST loh.. But it's really fugly!,
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-101,Why is Adidas Ultraboost so popular?,2019-03-24 18:38:11+00:00,Raging_Cajun,"kiryu86 said:
that color so hard to get now, where got people wan to exchange one?

It's ok then. It's Lannister is still my second choice.","that color so hard to get now, where got people wan to exchange one?",
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-101,Why is Adidas Ultraboost so popular?,2019-03-24 23:13:28+00:00,CyberTan,Guys! Adidas factory outlet is having a big sale!! I got my ultraboost st for $105 bucks! There are also other models less than 200 bucks. NMDs are also around 100 bucks after discount.,,https://i.imgur.com/Nwm7CnH.jpg
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-101,Why is Adidas Ultraboost so popular?,2019-03-24 23:15:29+00:00,koreanlover,"CyberTan said:
Guys! Adidas factory outlet is having a big sale!! I got my ultraboost st for $105 bucks! There are also other models less than 200 bucks. NMDs are also around 100 bucks after discount.

Click to expand...

Which factory outlet did you go ?",Guys! Adidas factory outlet is having a big sale!! I got my ultraboost st for $105 bucks! There are also other models less than 200 bucks. NMDs are also around 100 bucks after discount.,https://i.imgur.com/Nwm7CnH.jpg
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-101,Why is Adidas Ultraboost so popular?,2019-03-24 23:18:22+00:00,CyberTan,"I think it’s island wide adidas factory outlet sale. I went is chinatown

koreanlover said:
Which factory outlet did you go ?",Which factory outlet did you go ?,
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-101,Why is Adidas Ultraboost so popular?,2019-03-24 23:33:02+00:00,RocketBunny,Outlets always have sale.. different % nia..,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-101,Why is Adidas Ultraboost so popular?,2019-03-24 23:36:36+00:00,CyberTan,"Yup! But the shoe has a yellow tab but this sale has additional 30% without buying additional itmes. And it’s non refundable. They are clearing old stocks

RocketBunny said:
Outlets always have sale.. different % nia..",Outlets always have sale.. different % nia..,
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-101,Why is Adidas Ultraboost so popular?,2019-03-24 23:38:12+00:00,koreanlover,"CyberTan said:
I think it’s island wide adidas factory outlet sale. I went is chinatown

Ok thanks will go take a look.",I think it’s island wide adidas factory outlet sale. I went is chinatown,
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-101,Why is Adidas Ultraboost so popular?,2019-03-24 23:42:23+00:00,||||||||||,"kiryu86 said:
about $190,

$280 - 30%.

quite worthy imo if u can get UB 19 for that price.

280+ shoes for walking? i rather buy nike vapourfly 4%","about $190,

$280 - 30%.

quite worthy imo if u can get UB 19 for that price.",
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-101,Why is Adidas Ultraboost so popular?,2019-03-24 23:44:16+00:00,knightshaz,"Not island wide, factory outlet is Chinatown Point and Changi City Point",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-101,Why is Adidas Ultraboost so popular?,2019-03-25 00:30:31+00:00,kiryu86,"|||||||||| said:
280+ shoes for walking? i rather buy nike vapourfly 4%

nike was nv comfort for me, i duno abt the rest, but i admit nike got nicer design out there, they know how to play with their color combination.

i do have presto, flyknit racer, air max 270, and all 3 of this has been collecting dust after less than 5 time wear, becuz nothing can replace with UB comfort.

if i know today i am going to walk alot or climb stairs alot, i will go for UB without a doubt.

UB19 has 20% more boost than UB 4.0, and every reviewer were amaze but the level of comfort upgrade from UB 4.0, but yes, no one is fancy abt the shoe design, its ugly as fark.

but if u are planning to wear UB, then u should not expect good design anyway, UB r more comfort only.

if u r into design and lifestyle and do not want comfort, go for NMD instead, the pharell william, HU design offers wide range of cool design on it. but comfort level is MEH for NMD.

everyone has a choice,

want lifestyle cool design shoes? go for NMD

wan comfort n performance shoes? go for UB.

as easy as that.


not a fans of adidas, go for nike then,

if u ask me which nike shoes i will go for? i will go for presto for sure. its more comfort for me, but i am not sure if the rest can agree to that, each to his own.",280+ shoes for walking? i rather buy nike vapourfly 4%,
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-101,Why is Adidas Ultraboost so popular?,2019-03-25 00:36:55+00:00,knightshaz,just buy what you like and be happy,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-101,Why is Adidas Ultraboost so popular?,2019-03-25 10:00:02+00:00,W3isheng,"CyberTan said:
I think it’s island wide adidas factory outlet sale. I went is chinatown

When you went? I went on sat, no more st version. In the end bought parley laceless for 157.50",I think it’s island wide adidas factory outlet sale. I went is chinatown,
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-101,Why is Adidas Ultraboost so popular?,2019-03-25 10:25:54+00:00,knightshaz,"W3isheng said:
When you went? I went on sat, no more st version. In the end bought parley laceless for 157.50

ST have a lot at Changi
Posted with HardwareZone Forums app","When you went? I went on sat, no more st version. In the end bought parley laceless for 157.50",
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-101,Why is Adidas Ultraboost so popular?,2019-03-25 10:31:49+00:00,W3isheng,"knightshaz said:
ST have a lot at Changi
Posted with HardwareZone Forums app

Wa wa wa. Sian.

Those st are ub3.0? Actually my parley laceless I also don’t know what version it is.

I know 4.0 and 19 they don’t even have.","ST have a lot at Changi
Posted with HardwareZone Forums app",
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-101,Why is Adidas Ultraboost so popular?,2019-03-25 10:40:31+00:00,Nakedtoes,"W3isheng said:
Wa wa wa. Sian.

Those st are ub3.0? Actually my parley laceless I also don’t know what version it is.

I know 4.0 and 19 they don’t even have.
Yrs the light blue one? Is 4.0..got NFC chip in shoe. Nvm the parley laceless looks way way better then st if u ask me.","Wa wa wa. Sian.

Those st are ub3.0? Actually my parley laceless I also don’t know what version it is.

I know 4.0 and 19 they don’t even have.",
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-101,Why is Adidas Ultraboost so popular?,2019-03-25 10:42:03+00:00,Nakedtoes,My personal opinion abt Adidas and Nike.. I feel Nike looks better overall for mosy shoe design but they dun last long and not comfortable.. I try their UB equivalent the epic react.. Not as comfortable as UB for sure.,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-get-cheap-nike-or-addidas.5355014/page-2,Where to get cheap Nike or addidas,2016-04-29 15:41:38+00:00,evets,"nike / adidas outlet store....
or wait for sales.",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-get-cheap-nike-or-addidas.5355014/page-2,Where to get cheap Nike or addidas,2016-04-29 15:42:35+00:00,evets,"drake0712 said:
Are authentic nike/adidas shoes cheap in Seoul? Planning for a upcoming trip, but unsure whether shoes are cheap there.

cheap as in $10/20?

what ur definition of cheap?

face mask and mcm is cheaper in seoul than in singapore.","Are authentic nike/adidas shoes cheap in Seoul? Planning for a upcoming trip, but unsure whether shoes are cheap there.",
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-get-cheap-nike-or-addidas.5355014/page-2,Where to get cheap Nike or addidas,2016-04-29 22:16:14+00:00,drake0712,"evets said:
cheap as in $10/20?

what ur definition of cheap?

face mask and mcm is cheaper in seoul than in singapore.

As in I've heard of people going to Japan to get Nikes for example at around 25% cheaper than in SG. Wondering if the prices in Seoul are also cheaper?

Sorry, quite a noob at shoe prices. But I guess will still have to fork out around $100-200 SGD range for a pair of authentic ones.","cheap as in $10/20?

what ur definition of cheap?

face mask and mcm is cheaper in seoul than in singapore.",
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-get-cheap-nike-or-addidas.5355014/page-2,Where to get cheap Nike or addidas,2016-07-31 20:07:40+00:00,Asd1988,Queenstown shopping center ?,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-get-cheap-nike-or-addidas.5355014/page-2,Where to get cheap Nike or addidas,2016-07-31 20:40:25+00:00,ahkaiz,"choozixuan said:
go usa for nike and germany for adidas, alot cheaper

not really.....","go usa for nike and germany for adidas, alot cheaper",
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-get-cheap-nike-or-addidas.5355014/page-2,Where to get cheap Nike or addidas,2016-12-09 22:34:06+00:00,stanleyzrs85,Amazon had pretty good deals on various Nike and Adidas products. I have purchased tennis shoes from Amazon before. Great quality.,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-get-cheap-nike-or-addidas.5355014/page-2,Where to get cheap Nike or addidas,2017-01-03 12:46:01+00:00,lemon812,Sometimes with discount ASOS may be cheaper for big brands,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-get-cheap-nike-or-addidas.5355014/page-2,Where to get cheap Nike or addidas,2017-01-06 22:30:19+00:00,trd2970,"bosssaizo said:
Don't buy fake ones if you are running every day. Cuz for running shoes, the soles and cushion is very important.

Don't risk your feet for fake goods.
I second that
Buying fakes is considered stealing also

Sent from HUAWEI EVA-L19 using GAGT","Don't buy fake ones if you are running every day. Cuz for running shoes, the soles and cushion is very important.

Don't risk your feet for fake goods.",
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-get-cheap-nike-or-addidas.5355014/page-2,Where to get cheap Nike or addidas,2017-01-07 11:55:46+00:00,bigass,EMART! Confirm cheap,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-4,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 11:23:23+00:00,Suporter,but it is definitely ok if the tiongs use iphone13.....hmmmm,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-4,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 11:23:43+00:00,Justin_T,"kumpongboy23 said:
It is not so clear cut.
Why is she on weibo and with outfit credit of various brand? Instead of living happliy in France or on facebook?

To make money from China and the Chinese market of course.

actually based on the news report this was posted by Vouge China on their Weibo acc.","It is not so clear cut.
Why is she on weibo and with outfit credit of various brand? Instead of living happliy in France or on facebook?

To make money from China and the Chinese market of course.",
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-4,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 11:25:14+00:00,2Dollar,Glass heart haha,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-4,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 11:26:15+00:00,WWH123,New Balun copycat of New Balance.,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-4,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 11:26:57+00:00,Mr. Wood,got say huawei ceo drive lexus and bmw is not cina citizen?,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-4,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 11:32:22+00:00,Audioexp,"sanbecky said:
Why so many of u bring up iphone? Main thing is cos Adidas commented on the xinjiang matter.. iphone didnt.. its not a boycott of anyting from the west la..

anw i do tink the netizen damn bo liao tio.. any small ting also will get boycott.. anw i tink they dun like the fact that she change citizenship in the first place.. probably its like if jj lin go change citizenship like that loh..
Xinjiang cotton is not a small matter to the millions of poor Uighur farmers there. For many, farming is their only source of income. If big brand like Adidas, Nike, Uniqlo etc ban them, the impact could be quite devastating.","Why so many of u bring up iphone? Main thing is cos Adidas commented on the xinjiang matter.. iphone didnt.. its not a boycott of anyting from the west la..

anw i do tink the netizen damn bo liao tio.. any small ting also will get boycott.. anw i tink they dun like the fact that she change citizenship in the first place.. probably its like if jj lin go change citizenship like that loh..",
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-4,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 11:36:24+00:00,die,anti angmo country goods but a lot of their food is imported by these angmo countries one ...,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-4,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 11:37:42+00:00,kumpongboy23,"Justin_T said:
actually based on the news report this was posted by Vouge China on their Weibo acc.
Targeting the China market to make $$$$. LOL",actually based on the news report this was posted by Vouge China on their Weibo acc.,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-4,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 11:42:24+00:00,TANKOKBENG,"There are thousands of Adidas and Nike outlets in China, and millions of Chinese wearing them.

Just because a few noisy idiots in weibo, doesn't mean the whole China think that way.

Even this CCP tiktoker cannot help but filmed a Adidas and Nike outlets.",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-4,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 11:43:59+00:00,zoossh,"liplai2021 said:
Even those forced to stay behind in China, just one item we talk about - how many are using iPhones and how many are using their prideful and frequently boast-about China phones?

here we have the best race in the world - the northern chinese. Do you think they are contended with just having iphone being the best race

they feel that they deserved to travel out of china, live and work overseas, while everyday scolding the countries that they insist on staying and refusing to leave, then they will become “true-blue-Singaporeans” to help more of their kind to become “true-blue-Singaporeans” while Singaporeans do not speak for Singaporeans.

Some “Singaporeans” even tell the Singaporeans that “one day we will replace you”","Even those forced to stay behind in China, just one item we talk about - how many are using iPhones and how many are using their prideful and frequently boast-about China phones?",
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-4,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 11:48:29+00:00,peaceheart,Another day another glass heart story. Knn,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-4,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 11:49:39+00:00,dezzo69,"i bet she was real happy the moment she gave up her prc passport.

its really freedom for her. futhermore winnie and gang cannot house arrest her or seize her assets coz she is not prc anymore.",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-4,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 11:51:59+00:00,BlackWing1977,"sanbecky said:
Why so many of u bring up iphone? Main thing is cos Adidas commented on the xinjiang matter.. iphone didnt.. its not a boycott of anyting from the west la..

anw i do tink the netizen damn bo liao tio.. any small ting also will get boycott.. anw i tink they dun like the fact that she change citizenship in the first place.. probably its like if jj lin go change citizenship like that loh..
I dun care if JJ Lin go change citizenship... it is his life... as long as he already fulfil his 2 years of NS liability nobody cares... but if he kumgong went from Singapore Pink IC to becoming China citizen... we reserve the rights to laugh at him nia...","Why so many of u bring up iphone? Main thing is cos Adidas commented on the xinjiang matter.. iphone didnt.. its not a boycott of anyting from the west la..

anw i do tink the netizen damn bo liao tio.. any small ting also will get boycott.. anw i tink they dun like the fact that she change citizenship in the first place.. probably its like if jj lin go change citizenship like that loh..",
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-4,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 11:53:22+00:00,straweffigy,These netizens should get a life.. KNN everything so easy triggered & butthurt.,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-4,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 12:00:17+00:00,begintoend,"these 5000yr old 50cent so glass heart until
throw face their family and 18 gen",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-4,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 12:03:14+00:00,croc1977,few years down the road they will say apple belongs to china brand,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-4,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 12:06:12+00:00,mirukuboi,Hope she gets canceled,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-4,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 12:07:33+00:00,Vincentlow82,So have to be naked to be politically correct in China?,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-4,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 12:08:02+00:00,Smarty22,"Western luxury brands are a rage in China- LV Prada Chanel but how many China consumer brands a rage in Europe and USA
I can’t think of any as there is none.",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-4,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 12:14:45+00:00,pieface,"LMAO! When the tiongs themselves are practically worshipping and drooling over foreign branded goods, they have no right to criticise her.

Even their CCP leaders also use western goods. These low level tiong peasants better stop JJWW-ing and be a good pet earning their 300 usd a month salary. If those companies pull out they will end up eating grass and tree barks just like during the cultural revolution.",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/shanghai-half-marathon-ditches-adidas-shirts-ahead-of-sundays-race.6498041/,Shanghai Half Marathon ditches Adidas shirts ahead of Sunday's race,2021-04-15 21:03:12+00:00,walkthewalk,"SHANGHAI: The Shanghai Half Marathon, scheduled for Sunday (Apr 18), has scrapped plans to provide runners with Adidas-branded T-shirts, according to messages sent to participants, as the German firm remains under pressure in China over comments it made on cotton from the country's western Xinjiang region.

In a text message seen by Reuters, participants were told by the organiser that there would be no shirts in the racing kits that runners should pick up on Friday or Saturday. It did not give a reason.

""We are deeply sorry about this change,"" the message said, adding that participants would receive a 60 yuan (US$9.19) refund on their entrance fee, or could choose to withdraw from the race and get a 160 yuan refund. The organiser could not be reached for comment, and Adidas declined to comment.

In a Mar 24 post on its official account on social media platform WeChat, the organiser said there would be Adidas running shirts and towels provided to contestants and called the German sportswear firm a ""cooperation partner"".

That was the same day that Chinese Internet users began calling for boycotts of Western brands including Adidas, Nike and H&M over past statements saying they do not use cotton sourced from Xinjiang.

The following day, at least 10 Chinese celebrities including Hong Kong pop superstar Eason Chan announced that they were ending their working relationship with Adidas.

Some researchers and foreign lawmakers say that the Xinjiang authorities use coercive labour programmes to meet seasonal cotton picking needs, which China strongly denies.

Up to 6,000 runners were expected to join Sunday's race, which was cancelled last year due to the COVID-19 pandemic.",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/shanghai-half-marathon-ditches-adidas-shirts-ahead-of-sundays-race.6498041/,Shanghai Half Marathon ditches Adidas shirts ahead of Sunday's race,2021-04-15 21:05:10+00:00,Beh-Hawk,butt hurt china behaving like spoilt brats again?,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/shanghai-half-marathon-ditches-adidas-shirts-ahead-of-sundays-race.6498041/,Shanghai Half Marathon ditches Adidas shirts ahead of Sunday's race,2021-04-15 21:06:08+00:00,sanzhu,Timw ro buy li ning,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/shanghai-half-marathon-ditches-adidas-shirts-ahead-of-sundays-race.6498041/,Shanghai Half Marathon ditches Adidas shirts ahead of Sunday's race,2021-04-15 21:08:46+00:00,L0L8zZ,"Well the important question is did Adidas make a statement against the Nazis when they supplied the Nazis with equipment before and during ww2?

They were early supporters of the Nazi regime, supplying Hitler Youth...

The Nazi Origins of Adidas and Puma
The history behind the dark secret of the world’s top sports brands.
historyofyesterday.com",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/shanghai-half-marathon-ditches-adidas-shirts-ahead-of-sundays-race.6498041/,Shanghai Half Marathon ditches Adidas shirts ahead of Sunday's race,2021-04-15 21:11:21+00:00,Ximple,Can run nekked or not?,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/shanghai-half-marathon-ditches-adidas-shirts-ahead-of-sundays-race.6498041/,Shanghai Half Marathon ditches Adidas shirts ahead of Sunday's race,2021-04-15 22:07:15+00:00,blong,"L0L8zZ said:
Well the important question is did Adidas make a statement against the Nazis when they supplied the Nazis with equipment before and during ww2?

They were early supporters of the Nazi regime, supplying Hitler Youth...

The Nazi Origins of Adidas and Puma
The history behind the dark secret of the world’s top sports brands.
Click to expand...

Might as well go ask Xi why CCP killed so many Chinese during the Great Leap Forward.","Well the important question is did Adidas make a statement against the Nazis when they supplied the Nazis with equipment before and during ww2?

They were early supporters of the Nazi regime, supplying Hitler Youth...

The Nazi Origins of Adidas and Puma
The history behind the dark secret of the world’s top sports brands.",
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-40,Why is Adidas Ultraboost so popular?,2018-08-23 11:15:15+00:00,Prinsloo,LOL End and JDsports selling fake? You must be kidding. They are multi million business company. Outlets everywhere. You think you will sell fakes and ruin their company? It's because no more demand on ultraboost and soon will be yeezy. Nike is leading now.,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-40,Why is Adidas Ultraboost so popular?,2018-08-23 11:15:46+00:00,drkcynic,"Hype or not, at $129 also quite worth for the cushion la. Buy for walking also ok la.

DTF 1 meal for 2 is $60 liao yo.",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-40,Why is Adidas Ultraboost so popular?,2018-08-23 11:17:16+00:00,drkcynic,"Prinsloo said:
LOL End and JDsports selling fake? You must be kidding. They are multi million business company. Outlets everywhere. You think you will sell fakes and ruin their company? It's because no more demand on ultraboost and soon will be yeezy. Nike is leading now.

I just googled yeezy. Sibei pai kua.

For 15 year olds ah?",LOL End and JDsports selling fake? You must be kidding. They are multi million business company. Outlets everywhere. You think you will sell fakes and ruin their company? It's because no more demand on ultraboost and soon will be yeezy. Nike is leading now.,
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-40,Why is Adidas Ultraboost so popular?,2018-08-23 11:18:02+00:00,szeli,currently Ultra Boost is in its 4th iteration. i guess all over e world ppl already fatigued. silhouette is largely e same except for e knit pattern. not surprising e so called hype has died down.,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-40,Why is Adidas Ultraboost so popular?,2018-08-23 11:18:17+00:00,Outramkia,"Prinsloo said:
LOL End and JDsports selling fake? You must be kidding. They are multi million business company. Outlets everywhere. You think you will sell fakes and ruin their company? It's because no more demand on ultraboost and soon will be yeezy. Nike is leading now.

Nike shoe heavier than ub. React sole looks nice but i read boost still bouncier",LOL End and JDsports selling fake? You must be kidding. They are multi million business company. Outlets everywhere. You think you will sell fakes and ruin their company? It's because no more demand on ultraboost and soon will be yeezy. Nike is leading now.,
